4FRAG_SS_MAP	0	1	0.867513	1.59685	1.59687	A	alpha	49.7048	91.4928	91.4937	0.0471197	0.950089	0.00262719	0.000163834	170905	
4FRAG_NUMBER_MAP	-391023	11	L	other	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391022	11	L	other	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391021	11	L	other	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391020	11	L	other	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391019	11	L	other	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391018	11	L	other	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391017	11	L	other	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391016	11	L	other	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391015	10	K	other	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391014	10	K	other	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391013	10	K	other	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391012	10	K	other	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391011	10	K	other	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391010	10	K	other	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-382525	22	W	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-382524	22	W	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-382523	22	W	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-382522	22	W	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-382521	22	W	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-382520	22	W	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-382519	22	W	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-382518	22	W	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-382517	18	S	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-382516	18	S	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-382515	18	S	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-382514	18	S	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-382513	18	S	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-382512	18	S	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-382511	18	S	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-382510	18	S	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-382425	22	W	beta	nan	nan	nan	nan	0	
